days_since_start,date,subjectivity,sentiment_score,relevance_score,Open,High,Low,Close,Adj Close,Volume
260,2022-09-20,0.21637529137529138,0.11433566433566433,0.008076923076923077,153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,155.5709686279297,107689800
261,2022-09-21,0.20984848484848487,0.10378787878787879,0.0058095238095238096,157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,152.41790771484375,101696800
262,2022-09-22,0.44689199689199693,0.25452602952602954,0.0063846153846153835,152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,151.44619750976562,86652500
263,2022-09-23,0.3321678321678322,0.18465034965034965,0.005,151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,149.15577697753906,96029900
266,2022-09-26,0.2665088383838384,0.05707070707070707,0.003875,149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,149.49288940429688,93339400
267,2022-09-27,0.29970238095238094,0.1744047619047619,0.0025714285714285717,152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,150.4744873046875,84442700
268,2022-09-28,0.3101473922902494,0.11660997732426305,0.0029523809523809524,147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,148.57078552246094,146691400
269,2022-09-29,0.3968531468531469,0.16713286713286715,0.0033076923076923075,146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,141.27310180664062,128138200
270,2022-09-30,0.4488529014844804,0.09867960986382039,0.006263157894736842,141.27999877929688,143.10000610351562,138.0,138.1999969482422,137.02938842773438,124925300
273,2022-10-03,0.2315686274509804,0.055441176470588244,0.0059411764705882344,138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,141.24334716796875,114311700
274,2022-10-04,0.2058213716108453,0.09920255183413078,0.004947368421052632,145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,144.8624725341797,87830100
275,2022-10-05,0.10833333333333334,0.03333333333333333,0.002916666666666667,144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,145.15989685058594,79471000
276,2022-10-06,0.1808823529411765,0.062254901960784315,0.004352941176470588,145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,144.19808959960938,68402200
277,2022-10-07,0.32010791141225925,0.13803720434155214,0.007304347826086956,142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,138.90335083007812,85925600
280,2022-10-10,0.1,0.08249999999999999,0.00605,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,139.23057556152344,74899000
281,2022-10-11,0.17994227994227996,0.059577922077922084,0.0036111111111111114,139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,137.80274963378906,77033700
282,2022-10-12,0.1603409090909091,0.051477272727272726,0.00455,139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,137.16818237304688,70433700
283,2022-10-13,0.2611201298701299,0.16112373737373736,0.0023,134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,141.77879333496094,113224000
284,2022-10-14,0.20762032085561496,-0.009625668449197858,0.004352941176470588,144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,137.2078399658203,88598000
287,2022-10-17,0.2066468253968254,0.0992063492063492,0.003875,141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,141.20372009277344,85250900
288,2022-10-18,0.22994397095959596,0.06572364267676768,0.00390625,145.49000549316406,146.6999969482422,140.61000061035156,143.75,142.53236389160156,99136600
289,2022-10-19,0.2670875420875421,0.08128507295173962,0.006444444444444444,141.69000244140625,144.9499969482422,141.5,143.86000061035156,142.64141845703125,61758300
290,2022-10-20,0.3668082338536884,0.09974364860728496,0.007727272727272728,143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,142.17539978027344,64522000
291,2022-10-21,0.17954545454545456,0.050852272727272725,0.005125,142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,146.02255249023438,86548600
294,2022-10-24,0.371969696969697,0.22575757575757574,0.0023333333333333335,147.19000244140625,150.22999572753906,146.0,149.4499969482422,148.18406677246094,75981900
295,2022-10-25,0.3221283346283346,0.08771043771043771,0.003576923076923077,150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,151.04957580566406,74732300
296,2022-10-26,0.23910533910533913,0.02077922077922078,0.003999999999999999,150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,148.08493041992188,88194300
297,2022-10-27,0.2657375032375032,0.09513079513079513,0.004384615384615384,148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,143.57347106933594,109180200
298,2022-10-28,0.2892029671717172,0.08721748737373737,0.007583333333333333,148.1999969482422,157.5,147.82000732421875,155.74000549316406,154.42080688476562,164762400
301,2022-10-31,0.25817923019009975,0.0498929512516469,0.00817391304347826,153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,152.0410919189453,97943200
302,2022-11-01,0.25343915343915346,0.03306878306878307,0.0036666666666666666,155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,149.3739013671875,80379300
303,2022-11-02,0.23513071895424836,0.08750742721330956,0.004588235294117647,148.9499969482422,152.1699981689453,145.0,145.02999877929688,143.801513671875,93604600
304,2022-11-03,0.15353535353535352,0.08131313131313132,0.0026363636363636363,142.05999755859375,142.8000030517578,138.75,138.8800048828125,137.70359802246094,97918500
305,2022-11-04,0.08728070175438597,0.06315789473684211,0.0012631578947368421,142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,137.43545532226562,140814800
308,2022-11-07,0.14194163860830528,0.045656565656565666,0.003925925925925926,137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,137.9717559814453,83374600
309,2022-11-08,0.21213369963369963,0.11684981684981685,0.002857142857142857,140.41000366210938,141.42999267578125,137.49000549316406,139.5,138.5478057861328,89908500
310,2022-11-09,0.25083333333333335,0.025000000000000012,0.0017000000000000001,138.5,138.5500030517578,134.58999633789062,134.8699951171875,133.94940185546875,74917800
311,2022-11-10,0.1610464248395283,0.11209882071951037,0.0033448275862068967,141.24000549316406,146.8699951171875,139.5,146.8699951171875,145.8675079345703,118854000
312,2022-11-11,0.22121212121212122,0.0384469696969697,0.004722222222222221,145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,148.67819213867188,93979700
315,2022-11-14,0.3100840336134454,0.19061624649859943,0.00041176470588235296,148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,147.2678680419922,73374100
316,2022-11-15,0.27066115702479343,0.09256198347107437,0.0019090909090909091,152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,149.01585388183594,89868300
317,2022-11-16,0.4764568764568765,0.1622960372960373,0.0035384615384615385,149.1300048828125,149.8699951171875,147.2899932861328,148.7899932861328,147.77438354492188,64218300
318,2022-11-17,0.42681818181818176,0.21767045454545456,0.003,146.42999267578125,151.47999572753906,146.14999389648438,150.72000122070312,149.69122314453125,80389400
319,2022-11-18,0.23953823953823952,0.042135642135642144,0.005,152.30999755859375,152.6999969482422,149.97000122070312,151.2899932861328,150.25733947753906,74829600
322,2022-11-21,0.26964285714285713,0.13392857142857142,0.0064285714285714285,150.16000366210938,150.3699951171875,147.72000122070312,148.00999450683594,146.9997100830078,58724100
323,2022-11-22,0.16323529411764706,0.05821078431372549,0.0017058823529411764,148.1300048828125,150.4199981689453,146.92999267578125,150.17999267578125,149.15489196777344,51804100
324,2022-11-23,0.3610648148148148,-0.14689814814814817,0.0066,149.4499969482422,151.8300018310547,149.33999633789062,151.07000732421875,150.03884887695312,58301400
326,2022-11-25,0.2363636363636364,0.06983065953654188,0.002882352941176471,148.30999755859375,148.8800048828125,147.1199951171875,148.11000061035156,147.0990447998047,35195900
329,2022-11-28,0.2927169421487603,0.13756887052341596,0.004136363636363636,145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,143.23561096191406,69246000
330,2022-11-29,0.2894111570247934,0.16888774104683196,0.004363636363636363,144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,140.20640563964844,83763800
331,2022-11-30,0.2318870523415978,0.06595500459136823,0.00596969696969697,141.39999389648438,148.72000122070312,140.5500030517578,148.02999877929688,147.0195770263672,111380900
332,2022-12-01,0.22472342472342474,0.1215969215969216,0.003259259259259259,148.2100067138672,149.1300048828125,146.61000061035156,148.30999755859375,147.2976531982422,71250400
333,2022-12-02,0.25296345811051696,0.08375668449197861,0.003529411764705882,145.9600067138672,148.0,145.64999389648438,147.80999755859375,146.80108642578125,65447400
336,2022-12-05,0.3145657968574635,0.0926837822671156,0.004055555555555556,147.77000427246094,150.9199981689453,145.77000427246094,146.6300048828125,145.62916564941406,68826400
337,2022-12-06,0.3272328548644338,0.07422248803827752,0.006105263157894736,147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,141.9345245361328,64727200
338,2022-12-07,0.28279220779220776,0.04527417027417028,0.0033333333333333335,142.19000244140625,143.3699951171875,140.0,140.94000244140625,139.9779815673828,69721100
339,2022-12-08,0.24561688311688312,0.14588744588744587,0.0022916666666666667,142.36000061035156,143.52000427246094,141.10000610351562,142.64999389648438,141.67630004882812,62128300
340,2022-12-09,0.19027777777777777,0.1464285714285714,0.002428571428571429,142.33999633789062,145.57000732421875,140.89999389648438,142.16000366210938,141.1896514892578,76097000
343,2022-12-12,0.4004901960784314,0.12352941176470589,0.0027058823529411765,142.6999969482422,144.5,141.05999755859375,144.49000549316406,143.5037384033203,70462700
344,2022-12-13,0.29983164983164984,0.05507680976430976,0.003666666666666667,149.5,149.97000122070312,144.24000549316406,145.47000122070312,144.47706604003906,93886200
345,2022-12-14,0.3684067234848485,0.1989464962121212,0.0044062500000000004,145.35000610351562,146.66000366210938,141.16000366210938,143.2100067138672,142.2324981689453,82291200
346,2022-12-15,0.2770851370851371,0.1946969696969697,0.0034000000000000002,141.11000061035156,141.8000030517578,136.02999877929688,136.5,135.5682830810547,98931900
347,2022-12-16,0.14009248327430146,0.07469008264462809,0.0019090909090909091,136.69000244140625,137.64999389648438,133.72999572753906,134.50999450683594,133.59185791015625,160156900
350,2022-12-19,0.29948232323232327,0.05571969696969696,0.0039,135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,131.4664764404297,79592600
351,2022-12-20,0.26350267379679143,0.18865864527629234,0.0024705882352941176,131.38999938964844,133.25,129.88999938964844,132.3000030517578,131.39697265625,77432800
352,2022-12-21,0.20625000000000002,0.2125,0.00175,132.97999572753906,136.80999755859375,132.75,135.4499969482422,134.5254669189453,85928000
353,2022-12-22,0.24500000000000002,0.14250000000000002,0.0026000000000000003,134.35000610351562,134.55999755859375,130.3000030517578,132.22999572753906,131.32742309570312,77852100
354,2022-12-23,0.16818181818181818,0.10974025974025974,0.002428571428571429,130.9199981689453,132.4199981689453,129.63999938964844,131.86000061035156,130.95994567871094,63814900
358,2022-12-27,0.20962962962962964,0.020694444444444442,0.006444444444444444,131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,129.14244079589844,69007800
359,2022-12-28,0.24890309343434341,0.12490530303030303,0.004687500000000001,129.6699981689453,131.02999877929688,125.87000274658205,126.04000091552734,125.17967987060548,85438400
360,2022-12-29,0.2503607503607504,0.027374939874939875,0.005571428571428572,127.98999786376952,130.47999572753906,127.7300033569336,129.61000061035156,128.72531127929688,75703700
361,2022-12-30,0.29259259259259257,0.1444444444444445,0.004555555555555556,128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,129.04312133789062,77034200
365,2023-01-03,0.1873015873015873,0.12698412698412698,0.006761904761904762,130.27999877929688,130.89999389648438,124.16999816894533,125.06999969482422,124.21630096435548,112117500
366,2023-01-04,0.20907687991021326,0.06026936026936028,0.0038333333333333336,126.88999938964844,128.66000366210938,125.08000183105467,126.36000061035156,125.49749755859376,89113600
367,2023-01-05,0.2375,0.1125,0.003375,127.12999725341795,127.7699966430664,124.76000213623048,125.0199966430664,124.1666488647461,80962700
368,2023-01-06,0.2034090909090909,0.08352272727272728,0.0024375,126.01000213623048,130.2899932861328,124.88999938964844,129.6199951171875,128.73524475097656,87754700
371,2023-01-09,0.2723845598845599,0.09481060606060607,0.00355,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26161193847656,70790800
372,2023-01-10,0.28846861471861474,0.11475784632034632,0.005291666666666667,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.83766174316406,63896200
373,2023-01-11,0.3414772727272727,0.08806818181818181,0.0027,131.25,133.50999450683594,130.4600067138672,133.49000549316406,132.57884216308594,69458900
374,2023-01-12,0.3094538458174822,0.06780248371157463,0.003863636363636364,133.8800048828125,134.25999450683594,131.44000244140625,133.41000366210938,132.49937438964844,71379600
375,2023-01-13,0.1846590909090909,0.05539772727272727,0.0031875000000000002,132.02999877929688,134.9199981689453,131.66000366210938,134.75999450683594,133.8401336669922,57809700
379,2023-01-17,0.26282051282051283,0.09819347319347319,0.0035384615384615385,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,135.01210021972656,63646600
380,2023-01-18,0.27247127872127874,0.13400557775557775,0.0038461538461538464,136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,134.28709411621094,69672800
381,2023-01-19,0.3193216577982203,0.12823707686988936,0.00203125,134.0800018310547,136.25,133.77000427246094,135.27000427246094,134.3466796875,58280400
382,2023-01-20,0.2679456906729634,0.0909681227863046,0.002272727272727273,135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,136.92893981933594,80223600
385,2023-01-23,0.18584455667789002,0.09277497194163861,0.0024444444444444444,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,140.1468048095703,81760300
386,2023-01-24,0.27451790633608814,0.07379476584022039,0.0016969696969696968,140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,141.55711364746094,66435100
387,2023-01-25,0.28475,0.0993125,0.0007,140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,140.89169311523438,65799300
388,2023-01-26,0.2104166666666667,0.05,0.0036249999999999998,143.1699981689453,144.25,141.89999389648438,143.9600067138672,142.9773712158203,54105100
389,2023-01-27,0.2292207792207792,0.11948051948051949,0.0,143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,144.93389892578125,70555800
392,2023-01-30,0.23640350877192984,0.038157894736842106,0.006,144.9600067138672,145.5500030517578,142.85000610351562,143.0,142.02391052246094,64015300
393,2023-01-31,0.29878000787091696,0.14252262888626524,0.007818181818181818,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,143.30511474609375,65874500
394,2023-02-01,0.14648869648869647,0.06556036556036557,0.0017142857142857144,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,144.4373016357422,77663600
395,2023-02-02,0.22795454545454544,0.07446969696969696,0.0047,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,149.79054260253906,118339000
396,2023-02-03,0.251326164874552,0.06770609318996415,0.006129032258064516,148.02999877929688,157.3800048828125,147.8300018310547,154.5,153.44540405273438,154357300
399,2023-02-06,0.26629279811097994,0.10047225501770957,0.003909090909090909,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,150.69432067871094,69858300
400,2023-02-07,0.31493506493506496,0.0801948051948052,0.0035714285714285718,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,153.59439086914062,83322600
401,2023-02-08,0.2504545454545455,0.12863636363636363,0.0021999999999999997,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,150.88304138183594,64120100
402,2023-02-09,0.2412698412698413,0.09107142857142857,0.0007777777777777778,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,149.84017944335938,56007100
403,2023-02-10,0.2107843137254902,0.11078431372549019,0.0023529411764705885,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,150.20823669433594,57450700
406,2023-02-13,0.2520979020979021,0.09370629370629371,0.008153846153846154,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,153.0331573486328,62199000
407,2023-02-14,0.275990675990676,0.0168997668997669,0.002769230769230769,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,152.38661193847656,61707600
408,2023-02-15,0.10082644628099174,0.033884297520661154,0.0,153.11000061035156,155.5,152.8800048828125,155.3300018310547,154.5052947998047,65573800
409,2023-02-16,0.25825757575757574,0.05578282828282829,0.002111111111111111,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,152.89390563964844,68167900
410,2023-02-17,0.26535353535353534,0.15727272727272726,0.0018,152.35000610351562,153.0,150.85000610351562,152.5500030517578,151.7400665283203,59144100
414,2023-02-21,0.37187950937950937,0.19765512265512264,0.002285714285714286,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,147.69166564941406,58867200
415,2023-02-22,0.17735690235690235,0.1095959595959596,0.006111111111111111,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,148.119384765625,51011300
416,2023-02-23,0.12767857142857142,0.06964285714285715,0.00175,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,148.60679626464844,48394200
417,2023-02-24,0.2077922077922078,0.01948051948051948,0.003428571428571429,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,145.93106079101562,55469600
420,2023-02-27,0.28863636363636364,-0.04090909090909091,0.0,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,147.1346435546875,44998500
421,2023-02-28,0.24156034024455075,0.07276714513556617,0.003263157894736842,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,146.62734985351562,50547000
422,2023-03-01,0.13316498316498318,0.00976430976430976,0.0,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,144.5384979248047,55479000
423,2023-03-02,0.291005291005291,0.059656084656084664,0.0016666666666666666,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,145.13531494140625,52238100
424,2023-03-03,0.16342893217893217,0.08049693362193361,0.0015625,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,150.22811889648438,70732300
427,2023-03-06,0.2177933177933178,0.04683372183372182,0.004615384615384615,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,153.0132598876953,87558000
428,2023-03-07,0.3691287878787879,0.15928030303030302,0.013333333333333334,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,150.7951202392578,56182000
429,2023-03-08,0.12545454545454546,0.16363636363636364,0.0043,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,152.05836486816406,47204800
430,2023-03-09,0.15125,0.15125,0.0036666666666666666,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,149.79046630859375,53833600
431,2023-03-10,0.20953441982853746,0.10697097020626432,0.001588235294117647,150.2100067138672,150.94000244140625,147.61000061035156,148.5,147.7115478515625,68572400
434,2023-03-13,0.21103896103896105,0.031168831168831172,0.004571428571428572,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,149.6710968017578,84457100
435,2023-03-14,0.24034828807556077,0.04995080676898858,0.002272727272727273,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,151.77984619140625,73695900
436,2023-03-15,0.27777597402597404,0.1202435064935065,0.0058000000000000005,151.19000244140625,153.25,149.9199981689453,152.99000549316406,152.17771911621094,77167900
437,2023-03-16,0.08,0.06,0.0007,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,155.0225372314453,76161100
438,2023-03-17,0.1733044733044733,0.04764610389610389,0.0014166666666666668,156.0800018310547,156.74000549316406,154.27999877929688,155.0,154.1770477294922,98944600
441,2023-03-20,0.27223140495867765,0.1155785123966942,0.003909090909090909,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,156.56431579589844,73641400
442,2023-03-21,0.11919642857142856,0.04776785714285714,0.002142857142857143,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,158.434326171875,73938300
443,2023-03-22,0.25681818181818183,0.06704545454545455,0.000875,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,156.99203491210938,75701800
444,2023-03-23,0.25,0.08333333333333333,0.0,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,158.086181640625,67622100
445,2023-03-24,0.320995670995671,-0.05108225108225109,0.0,158.86000061035156,160.33999633789062,157.85000610351562,160.25,159.399169921875,59196500
448,2023-03-27,0.2907070707070707,0.1087878787878788,0.004454545454545455,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,157.43963623046875,52390300
449,2023-03-28,0.2532894736842105,0.11688596491228069,0.002210526315789474,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,156.81297302246094,45992200
450,2023-03-29,0.19037598204264872,0.0753226711560045,0.0017777777777777779,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,159.91644287109375,51305700
451,2023-03-30,0.11527777777777778,-0.0125,0.0022222222222222222,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,161.49798583984375,49501700
452,2023-03-31,0.22777777777777775,0.08055555555555555,0.005,162.44000244140625,165.0,161.91000366210938,164.89999389648438,164.0244903564453,68749800
455,2023-04-03,0.22970615243342515,0.16051423324150596,0.006363636363636364,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,165.2877655029297,56976200
456,2023-04-04,0.18958333333333333,-0.018749999999999996,0.0023333333333333335,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,164.75062561035156,46278300
457,2023-04-05,0.15384615384615383,0.0923076923076923,0.0010769230769230769,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,162.89053344726562,51511700
458,2023-04-06,0.2513131313131313,0.07689393939393939,0.0013333333333333333,162.42999267578125,164.9600067138672,162.0,164.66000366210938,163.7857666015625,45390100
462,2023-04-10,0.25422077922077924,0.07751623376623376,0.002428571428571429,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,161.1697235107422,47716900
463,2023-04-11,0.26632575757575755,0.010407647907647906,0.0005,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,159.94625854492188,47644200
464,2023-04-12,0.2684228650137741,0.12190082644628099,0.006363636363636364,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,159.24998474121094,50133100
465,2023-04-13,0.0645021645021645,0.030303030303030304,0.002952380952380953,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,164.68096923828125,68445600
466,2023-04-14,0.1510653409090909,0.04341856060606061,0.0015,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,164.3328399658203,49386500
469,2023-04-17,0.2681034482758621,0.09030172413793103,0.0011724137931034483,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,164.3527374267578,41516200
470,2023-04-18,0.24524793388429753,0.08496326905417814,0.0012727272727272726,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,165.58616638183594,49923000
471,2023-04-19,0.25205627705627703,0.12080003330003329,0.0003846153846153846,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,166.74000549316406,47720200
472,2023-04-20,0.24629629629629632,0.09421296296296296,0.0016666666666666666,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,165.7651824951172,52456400
473,2023-04-21,0.22659632034632035,0.10949675324675325,0.0037857142857142855,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,164.14385986328125,58337300
476,2023-04-24,0.0962962962962963,0.0851851851851852,0.001888888888888889,165.0,165.60000610351562,163.88999938964844,165.3300018310547,164.4522247314453,41949600
477,2023-04-25,0.1672176308539945,0.06690771349862258,0.003272727272727273,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,162.90048217773438,48714100
478,2023-04-26,0.3255681818181818,0.12017045454545455,0.000875,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,162.89053344726562,45498800
479,2023-04-27,0.17761363636363636,0.1546590909090909,0.00395,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,167.51585388183594,64902300
480,2023-04-28,0.08489583333333334,0.06458333333333333,0.0,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,168.7790985107422,55209200
483,2023-05-01,0.15454545454545454,0.05779220779220779,0.001,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,168.6895751953125,52472900
484,2023-05-02,0.25512820512820517,0.24615384615384617,0.0022307692307692306,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,167.6451416015625,48425700
485,2023-05-03,0.2748376623376623,0.04215367965367966,0.003999999999999999,169.5,170.9199981689453,167.16000366210938,167.4499969482422,166.56094360351562,65136000
486,2023-05-04,0.2430871212121212,0.06448863636363637,0.0024166666666666664,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,164.9097442626953,81235400
487,2023-05-05,0.28376377410468323,0.12105716253443526,0.007772727272727273,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,172.64845275878906,113316400
490,2023-05-08,0.27123870281765017,0.059383306751727795,0.00268421052631579,172.47999572753906,173.85000610351562,172.11000061035156,173.5,172.57882690429688,55962800
491,2023-05-09,0.3327717652717653,0.039674122174122174,0.003533333333333333,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,170.85801696777344,45326900
492,2023-05-10,0.1774334251606979,0.02628558310376492,0.006727272727272727,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,172.6385040283203,53724500
493,2023-05-11,0.3,0.08352272727272726,0.006363636363636364,173.85000610351562,174.58999633789062,172.1699981689453,173.75,172.8275146484375,49514700
494,2023-05-12,0.21712121212121213,0.07113636363636364,0.002,173.6199951171875,174.05999755859375,171.0,172.57000732421875,171.89120483398438,45497800
497,2023-05-15,0.19106369820655536,0.10376468769325913,0.0015714285714285713,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,171.39317321777344,37266700
498,2023-05-16,0.2403581267217631,-0.02148760330578511,0.0033636363636363634,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,171.39317321777344,42110300
499,2023-05-17,0.07852564102564102,0.019230769230769232,0.004538461538461538,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,172.01072692871094,57951600
500,2023-05-18,0.2726118326118326,0.1416883116883117,0.0,173.0,175.24000549316406,172.5800018310547,175.0500030517578,174.3614501953125,65496700
501,2023-05-19,0.12441652550348203,0.05449369471108601,0.0004347826086956522,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,174.4710235595703,55772400
504,2023-05-22,0.15863636363636366,0.05075757575757576,0.0014,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,173.51478576660156,43570900
505,2023-05-23,0.07575757575757576,0.022727272727272724,0.004833333333333333,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,170.8851776123047,50747300
506,2023-05-24,0.33557692307692305,0.027884615384615383,0.0026153846153846158,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,171.1640625,45143500
507,2023-05-25,0.22103896103896103,0.05529581529581531,0.0,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,172.30953979492188,56058300
508,2023-05-26,0.38945578231292516,0.20561224489795918,0.0031428571428571426,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,174.73992919921875,54835000
512,2023-05-30,0.2238888888888889,0.09527777777777778,0.0,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,176.6025848388672,55964400
513,2023-05-31,0.16075757575757574,-0.025606060606060608,0.0018,177.3300018310547,179.35000610351562,176.75999450683594,177.25,176.5527801513672,99625300
514,2023-06-01,0.133008658008658,0.05216450216450217,0.00046666666666666666,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,179.38160705566406,68901800
515,2023-06-02,0.19962121212121212,0.02598484848484849,0.0011333333333333334,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,180.23822021484372,61945900
518,2023-06-05,0.3340957190957191,0.16626503126503125,0.002,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,178.8736114501953,121946500
